year,country,treatment,attendance,gpa,height
2018,Bialapu,1,15.590599,3.5379779,131.49289
2018,Bialapu,1,1.4909377,2.3760085,100.67975
2018,Bialapu,1,58.659496,1.4560159,129.59843
2018,Bialapu,1,32.739685,9.0185013,131.47682
2018,Bialapu,1,27.250072,7.755599,137.21815
2018,Bialapu,1,36.638805,7.5092139,112.88123
2018,Bialapu,1,14.066851,1.2551306,115.24564
2018,Bialapu,1,30.175005,7.3002191,151.03798
2018,Bialapu,1,28.860498,7.6490135,166.8598
2018,Bialapu,1,50.645641,5.2847929,116.76452
2018,Bialapu,1,85.605736,8.9761667,106.24545
2018,Bialapu,1,30.001961,2.3811963,193.24492
2018,Bialapu,1,13.361826,5.6247616,147.19955
2018,Bialapu,1,32.51944,4.7480001,123.77731
2018,Bialapu,1,24.160151,6.3460898,176.18073
2018,Bialapu,1,57.109467,8.8020411,130.52376
2018,Bialapu,1,14.898254,7.4959769,128.07961
2018,Bialapu,1,7.9567738,1.6045864,121.35002
2018,Bialapu,1,5.7494855,0.68135852,138.29105
2018,Bialapu,1,7.6755815,1.564127,125.19252
2018,Bialapu,1,49.573971,3.4530523,152.30927
2018,Bialapu,1,44.715614,8.7977505,104.03346
2018,Bialapu,1,42.001537,3.5302603,120.19391
2018,Bialapu,1,43.759483,7.0081754,160.9859
2018,Bialapu,1,13.59856,1.5436323,152.20676
2018,Bialapu,1,74.287643,7.7798243,146.7917
2018,Bialapu,1,13.085838,7.9309354,104.74445
2018,Bialapu,1,35.859173,0.060558051,134.29875
2018,Bialapu,1,48.154449,4.3272395,114.89362
2018,Bialapu,1,18.337372,0.59032291,137.76791
2018,Bialapu,1,44.438488,6.0207996,113.33208
2018,Bialapu,1,42.777843,4.7998295,149.75134
2018,Bialapu,1,47.41864,2.7626469,132.41853
2018,Bialapu,1,72.764145,7.6860552,183.86757
2018,Bialapu,1,45.563789,7.995708,148.99316
2018,Bialapu,1,50.47049,2.0920303,120.56561
2018,Bialapu,1,8.8457279,3.7449532,157.73557
2018,Bialapu,1,27.194963,2.160908,149.94202
2018,Bialapu,1,55.807701,4.6881585,99.725304
2018,Bialapu,1,13.26263,8.7584124,121.73679
2018,Bialapu,1,29.764158,6.8208051,84.020134
2018,Bialapu,1,7.3395381,0.15546855,179.55807
2018,Bialapu,1,22.623894,9.2742157,110.34933
2018,Bialapu,1,48.297443,0.43879721,120.18291
2018,Bialapu,1,64.095192,4.0100374,147.45087
2018,Bialapu,1,39.679646,7.2637467,128.71689
2018,Bialapu,1,4.2447467,0.018402828,130.5634
2018,Bialapu,1,3.2829716,7.7958813,113.9911
2018,Bialapu,1,75.369545,8.179635,137.72777
2018,Bialapu,1,28.384598,5.6225781,179.83806
2018,Bialapu,1,10.87342,2.2877476,140.21951
2018,Bialapu,1,21.142473,0.97551018,128.02393
2018,Bialapu,1,3.741853,6.7253122,141.6682
2018,Bialapu,1,54.230667,9.4420872,168.15784
2018,Bialapu,1,18.666323,6.7513208,97.138191
2018,Bialapu,1,27.655191,5.3942094,149.07291
2018,Bialapu,1,19.322515,1.734578,125.24629
2018,Bialapu,1,45.631638,3.6930718,138.04977
2018,Bialapu,1,48.084236,3.7635317,128.00566
2018,Bialapu,1,49.573021,1.9701945,153.09787
2018,Bialapu,1,78.621208,6.2471743,159.59062
2018,Bialapu,1,60.882271,8.2048283,139.44617
2018,Bialapu,1,7.0501471,8.3102903,136.17616
2018,Bialapu,1,3.3525581,7.072916,92.452538
2018,Bialapu,1,14.236938,7.6048775,181.85193
2018,Bialapu,1,17.420717,5.9219985,135.39729
2018,Bialapu,1,21.746817,5.7314463,91.952957
2018,Bialapu,1,0.87889266,5.1602478,127.71369
2018,Bialapu,1,32.81493,8.3710575,163.60231
2018,Bialapu,1,51.347427,4.5030775,143.02681
2018,Bialapu,1,95.667976,9.0340462,94.615746
2018,Bialapu,1,44.780624,6.3118567,155.25215
2018,Bialapu,1,54.08477,8.4339628,124.51179
2018,Bialapu,1,33.663738,3.8276327,190.61258
2018,Bialapu,1,59.62756,4.3845377,121.97193
2018,Bialapu,1,21.334192,9.3581076,167.64197
2018,Bialapu,1,42.640335,5.2174654,125.87048
2018,Bialapu,1,19.078688,1.2945125,98.496666
2018,Bialapu,1,44.011692,5.9205937,126.566
2018,Bialapu,1,42.399933,2.4404137,176.98265
2018,Bialapu,1,45.279209,0.94909549,143.81531
2018,Bialapu,1,59.715645,3.7424669,114.36132
2018,Bialapu,1,23.884846,8.711875,170.76071
2018,Bialapu,1,5.921917,6.8545718,144.77377
2018,Bialapu,1,19.844212,5.4261675,128.32455
2018,Bialapu,1,54.108215,3.7384622,118.11581
2018,Bialapu,1,9.7968607,1.7682521,98.318367
2018,Bialapu,1,15.7496,1.9664015,126.1926
2018,Bialapu,1,31.968008,6.1146989,173.24663
2018,Bialapu,1,33.101776,4.5876083,142.1292
2018,Bialapu,1,2.32921,0.54823887,170.80705
2018,Bialapu,1,45.587948,9.5573282,156.39552
2018,Bialapu,1,7.3156328,0.21768558,131.25824
2018,Bialapu,1,60.341656,4.4470606,122.68405
2018,Bialapu,1,11.076113,2.8192112,127.66904
2018,Bialapu,1,67.872566,3.7285709,101.87552
2018,Bialapu,1,19.830748,8.3307152,159.90556
2018,Bialapu,1,60.072113,3.97734,96.286476
2018,Bialapu,1,1.2558715,6.7206731,162.4771
2018,Bialapu,1,45.482399,2.7179239,159.24683
2018,Bialapu,1,49.789745,5.7406774,88.750504
2018,Bialapu,1,38.900772,8.4354315,113.33356
2018,Bialapu,1,14.816281,7.5810533,183.83102
2018,Bialapu,1,60.429024,3.8206735,129.52919
2018,Bialapu,1,49.197968,0.71795976,154.47771
2018,Bialapu,1,29.492033,1.0259095,132.00609
2018,Bialapu,1,28.983168,1.2861716,116.41075
2018,Bialapu,1,28.57881,1.1401964,108.47086
2018,Bialapu,1,12.441504,1.7200394,150.90698
2018,Bialapu,1,44.16341,1.5980709,142.38591
2018,Bialapu,1,44.545902,9.1104517,114.42133
2018,Bialapu,1,72.924309,0.13341995,132.49939
2018,Bialapu,1,12.247826,3.4469209,142.03792
2018,Bialapu,1,35.610313,9.4651194,129.61888
2018,Bialapu,1,4.9326782,4.9832082,141.32121
2018,Bialapu,1,83.215782,3.5776439,108.26431
2018,Bialapu,1,41.140411,0.6937452,108.12455
2018,Bialapu,1,9.0873756,5.2548957,142.8941
2018,Bialapu,1,15.968152,0.062369652,141.16513
2018,Bialapu,1,52.155476,7.393672,107.9637
2018,Bialapu,1,31.343109,8.8428011,128.63438
2018,Bialapu,1,18.392315,0.18080439,189.92699
2018,Bialapu,1,40.157372,8.9040432,140.38699
2018,Bialapu,1,53.304741,6.5319252,143.64235
2018,Bialapu,1,7.504303,1.1467396,159.87343
2018,Bialapu,1,67.198387,4.8147888,135.61551
2018,Bialapu,1,43.460327,0.57795173,132.39909
2018,Bialapu,1,69.575333,2.2665541,142.02606
2018,Bialapu,1,20.434874,0.95009857,106.75018
2018,Bialapu,1,43.813717,0.45199868,114.93018
2018,Bialapu,1,74.138298,1.2415297,78.154076
2018,Bialapu,1,38.440304,8.9701767,149.54774
2018,Bialapu,1,13.292758,0.10439193,119.57294
2018,Bialapu,1,8.8933487,5.179296,152.50607
2018,Bialapu,1,35.439125,1.6206852,155.15941
2018,Bialapu,1,40.172501,8.5396795,113.58772
2018,Bialapu,1,62.976933,8.4862175,159.42317
2018,Bialapu,1,0.57464743,5.2329822,164.66109
2018,Bialapu,1,73.962532,7.5524445,161.57506
2018,Bialapu,1,34.763004,9.527029,126.0034
2018,Bialapu,1,8.3698483,1.8333575,156.01564
2018,Bialapu,1,22.672606,6.2458091,137.16402
2018,Bialapu,1,76.687965,7.6016941,134.9894
2018,Bialapu,1,41.141731,9.6981802,196.216
2018,Bialapu,1,1.0027342,5.7420993,144.63504
2018,Bialapu,1,55.781647,4.6096129,165.26747
2018,Bialapu,1,48.97945,3.5823021,141.28151
2018,Bialapu,1,71.75489,2.3371785,137.8019
2018,Eastern Dennari,0,48.514568,1.5315371,115
2018,Eastern Dennari,0,18.634264,3.8801105,137
2018,Eastern Dennari,0,36.128654,4.7823372,129
2018,Eastern Dennari,0,4.039711,8.2738972,137
2018,Eastern Dennari,0,11.681873,2.5884795,136
2018,Eastern Dennari,0,2.3345976,3.8305542,148
2018,Eastern Dennari,0,11.967284,0.66487616,151
2018,Eastern Dennari,0,28.038559,9.7631884,121
2018,Eastern Dennari,0,45.840778,6.5445156,112
2018,Eastern Dennari,0,48.366928,8.9845171,148
2018,Eastern Dennari,0,21.653481,1.1403118,117
2018,Eastern Dennari,0,13.050263,1.4843384,149
2018,Eastern Dennari,0,13.344464,5.6195793,159
2018,Eastern Dennari,0,40.529491,5.4283881,151
2018,Eastern Dennari,0,6.3640108,6.3077464,122
2018,Eastern Dennari,0,1.742759,4.3743243,105
2018,Eastern Dennari,0,43.611935,5.5222597,152
2018,Eastern Dennari,0,43.685635,5.8219104,106
2018,Eastern Dennari,0,26.981333,2.3916366,117
2018,Eastern Dennari,0,49.737865,8.0631294,120
2018,Eastern Dennari,0,7.2838931,7.030201,160
2018,Eastern Dennari,0,2.6875551,3.4303968,104
2018,Eastern Dennari,0,12.881301,6.9493403,159
2018,Eastern Dennari,0,20.467043,3.7838058,128
2018,Eastern Dennari,0,2.7971232,7.3573437,123
2018,Eastern Dennari,0,34.429855,4.8374333,102
2018,Eastern Dennari,0,41.21719,6.4435849,147
2018,Eastern Dennari,0,4.4847875,8.1594343,116
2018,Eastern Dennari,0,23.096739,8.0673485,150
2018,Eastern Dennari,0,20.528397,6.3384509,101
2018,Eastern Dennari,0,16.319254,4.1483159,157
2018,Eastern Dennari,0,11.134399,4.7334099,148
2018,Eastern Dennari,0,28.943415,0.31211793,108
2018,Eastern Dennari,0,21.297861,9.4471493,115
2018,Eastern Dennari,0,47.698883,3.0476153,138
2018,Eastern Dennari,0,30.657358,2.709337,144
2018,Eastern Dennari,0,28.549835,9.2814045,102
2018,Eastern Dennari,0,24.452421,1.0724032,104
2018,Eastern Dennari,0,30.624672,2.5598705,147
2018,Eastern Dennari,0,35.618034,6.4163985,112
2018,Eastern Dennari,0,26.164795,1.8930238,156
2018,Eastern Dennari,0,20.568644,9.888134,157
2018,Eastern Dennari,0,14.313755,8.5287304,119
2018,Eastern Dennari,0,26.64464,3.3168907,114
2018,Eastern Dennari,0,14.806143,1.8431653,142
2018,Eastern Dennari,0,48.492111,9.4967442,121
2018,Eastern Dennari,0,43.664162,4.8210368,118
2018,Eastern Dennari,0,39.256432,9.1374464,120
2018,Eastern Dennari,0,4.8608913,3.8303716,132
2018,Eastern Dennari,0,42.524506,6.3336473,130
2018,Eastern Dennari,0,1.0297589,5.2237825,123
2018,Eastern Dennari,0,34.168995,6.206284,130
2018,Eastern Dennari,0,3.3737423,0.19294709,150
2018,Eastern Dennari,0,3.2145638,0.7542243,153
2018,Eastern Dennari,0,15.15714,7.6540828,117
2018,Eastern Dennari,0,36.138508,6.0591493,116
2018,Eastern Dennari,0,33.873348,0.43455714,121
2018,Eastern Dennari,0,21.433638,9.46418,142
2018,Eastern Dennari,0,21.039835,0.99740982,113
2018,Eastern Dennari,0,23.625231,2.4656301,158
2018,Eastern Dennari,0,3.4692559,5.6294031,135
2018,Eastern Dennari,0,34.938972,7.7584496,139
2018,Eastern Dennari,0,37.505508,2.9401979,147
2018,Eastern Dennari,0,43.754452,1.9384122,118
2018,Eastern Dennari,0,27.711075,7.7502875,145
2018,Eastern Dennari,0,15.911547,9.6161194,153
2018,Eastern Dennari,0,26.40859,4.4371061,136
2018,Eastern Dennari,0,46.328934,9.9498568,136
2018,Eastern Dennari,0,27.34841,9.8585997,112
2018,Eastern Dennari,0,23.767412,3.5596328,142
2018,Eastern Dennari,0,38.269848,0.58546388,159
2018,Eastern Dennari,0,49.787048,7.8707261,149
2018,Eastern Dennari,0,28.06539,7.0669413,140
2018,Eastern Dennari,0,32.859791,3.4654489,106
2018,Eastern Dennari,0,36.59631,7.0118294,112
2018,Eastern Dennari,0,49.617104,3.8094707,118
2018,Eastern Dennari,0,45.524704,2.6004345,134
2018,Eastern Dennari,0,0.21186613,4.8919406,129
2018,Eastern Dennari,0,43.000305,6.8919992,119
2018,Eastern Dennari,0,28.077051,0.3891274,127
2018,Eastern Dennari,0,20.475376,3.8142164,138
2018,Eastern Dennari,0,7.9298396,6.9416108,138
2018,Eastern Dennari,0,21.004707,0.2377079,150
2018,Eastern Dennari,0,3.0633049,6.5168624,150
2018,Eastern Dennari,0,23.88871,2.9125376,110
2018,Eastern Dennari,0,15.459547,0.39548171,129
2018,Eastern Dennari,0,43.810173,3.9195938,117
2018,Eastern Dennari,0,38.223816,5.4914484,138
2018,Eastern Dennari,0,33.721344,3.6730642,134
2018,Eastern Dennari,0,33.21244,8.7453165,128
2018,Eastern Dennari,0,36.527897,8.2162867,108
2018,Eastern Dennari,0,37.165375,9.8778496,143
2018,Eastern Dennari,0,38.589798,4.9982219,111
2018,Eastern Dennari,0,47.753098,6.6366796,114
2018,Eastern Dennari,0,31.506405,4.6266127,136
2018,Eastern Dennari,0,17.619972,1.5464108,107
2018,Eastern Dennari,0,40.312126,4.3939919,134
2018,Eastern Dennari,0,26.354681,0.15045714,143
2018,Eastern Dennari,0,0.46959019,9.7547054,129
2018,Eastern Dennari,0,19.760752,7.2234445,147
2018,Eastern Dennari,0,29.600084,8.9344206,102
2018,Eastern Dennari,0,33.305588,2.6741972,151
2018,Eastern Dennari,0,27.421467,4.4724941,112
2018,Eastern Dennari,0,39.728706,6.9671412,158
2018,Eastern Dennari,0,49.527,9.2656069,125
2018,Eastern Dennari,0,41.159687,1.4581627,126
2018,Eastern Dennari,0,35.450928,0.15752724,123
2018,Eastern Dennari,0,27.647215,6.5207558,111
2018,Eastern Dennari,0,3.0269225,4.5927882,129
2018,Eastern Dennari,0,34.134079,0.29359567,141
2018,Eastern Dennari,0,38.969997,7.3759518,121
2018,Eastern Dennari,0,17.771875,2.9238195,123
2018,Eastern Dennari,0,25.977221,3.3796878,109
2018,Eastern Dennari,0,18.63863,3.1196249,121
2018,Eastern Dennari,0,39.680668,3.3294706,104
2018,Eastern Dennari,0,38.301647,7.4449005,150
2018,Eastern Dennari,0,47.185833,7.7638001,152
2018,Eastern Dennari,0,4.8992515,7.643023,143
2018,Eastern Dennari,0,45.143955,4.7945261,121
2018,Eastern Dennari,0,0.66552693,2.5247333,124
2018,Eastern Dennari,0,42.230656,1.2001798,157
2018,Eastern Dennari,0,15.195026,4.697238,120
2018,Eastern Dennari,0,1.9337112,8.9260883,134
2018,Eastern Dennari,0,38.950138,4.0416436,102
2018,Eastern Dennari,0,38.737,8.5879049,142
2018,Eastern Dennari,0,44.543594,3.8169432,131
2018,Eastern Dennari,0,37.55061,8.8951788,126
2018,Eastern Dennari,0,9.1340342,0.48518941,119
2018,Eastern Dennari,0,16.761486,5.6775622,111
2018,Eastern Dennari,0,5.6467514,7.5537701,146
2018,Eastern Dennari,0,0.95484012,7.5128083,102
2018,Eastern Dennari,0,34.258133,1.8431845,115
2018,Eastern Dennari,0,5.1459546,7.1687126,128
2018,Eastern Dennari,0,2.7117267,5.0056276,133
2018,Eastern Dennari,0,13.57363,5.7853336,119
2018,Eastern Dennari,0,23.5387,4.6329346,124
2018,Eastern Dennari,0,47.591827,5.1062479,156
2018,Eastern Dennari,0,26.779024,6.5940294,108
2018,Eastern Dennari,0,37.167328,8.7406063,141
2018,Eastern Dennari,0,41.569366,7.4206738,138
2018,Eastern Dennari,0,9.7277708,1.7460196,114
2018,Eastern Dennari,0,10.168985,6.6083498,154
2018,Eastern Dennari,0,14.912022,9.6901674,159
2018,Eastern Dennari,0,48.552475,1.4454255,147
2018,Eastern Dennari,0,39.23444,8.1796904,154
2018,Eastern Dennari,0,29.915522,8.6087112,136
2018,Eastern Dennari,0,21.531282,8.4975481,147
2018,Eastern Dennari,0,45.148197,0.3270444,123
2018,Eastern Dennari,0,42.843216,6.8213158,140
2018,Eastern Dennari,0,35.280754,9.8821173,140
2018,Eastern Dennari,0,31.557764,7.7786417,125
2018,Eastern Dennari,0,22.077183,0.74015659,107
2018,Eastern Dennari,0,43.955593,2.8138912,107
2018,Eastern Dennari,0,4.3493061,8.7314615,118
2018,Eastern Dennari,0,3.5581563,8.4554462,154
2018,Eastern Dennari,0,31.151188,6.1954031,122
2018,Eastern Dennari,0,2.9419672,7.6588697,112
2018,Eastern Dennari,0,45.190788,5.3509216,144
2018,Eastern Dennari,0,36.797615,2.2949436,140
2018,Eastern Dennari,0,37.494907,2.7048888,107
2018,Eastern Dennari,0,11.877187,9.277235,130
2018,Eastern Dennari,0,33.956356,2.9366703,105
2018,Eastern Dennari,0,40.590771,3.6048234,116
2018,Eastern Dennari,0,49.905266,9.8320494,121
2018,Eastern Dennari,0,10.157013,7.4813404,123
2018,Eastern Dennari,0,45.603062,4.6830807,134
2018,Eastern Dennari,0,11.068904,7.1900439,131
2018,Eastern Dennari,0,28.800552,8.8722916,145
2018,Eastern Dennari,0,21.005985,5.2276769,103
2018,Eastern Dennari,0,8.7941914,9.7115402,133
2018,Eastern Dennari,0,4.1494684,8.2842312,157
2018,Eastern Dennari,0,21.7216,8.0927868,153
2018,Eastern Dennari,0,35.033218,6.1811285,134
2018,Eastern Dennari,0,9.9498339,5.8790264,142
2018,Eastern Dennari,0,29.420582,8.6019726,151
2018,Eastern Dennari,0,36.944859,4.3737955,135
2018,Eastern Dennari,0,17.815475,8.7796764,139
2018,Eastern Dennari,0,4.5710273,5.9861579,143
2018,Eastern Dennari,0,8.338273,4.8013973,117
2018,Eastern Dennari,0,40.877541,4.535347,123
2018,Eastern Dennari,0,36.192322,5.1742854,127
2018,Eastern Dennari,0,30.901478,8.6280107,102
2018,Eastern Dennari,0,22.860214,9.5786982,121
2018,Eastern Dennari,0,31.125593,2.4245429,156
2018,Eastern Dennari,0,22.559254,5.2593918,103
2018,Eastern Dennari,0,10.967065,7.1551981,154
2018,Eastern Dennari,0,7.9220066,7.9007435,112
2018,Eastern Dennari,0,1.8234667,9.2387285,124
2018,Eastern Dennari,0,15.727879,8.6679726,148
2018,Eastern Dennari,0,5.6180553,6.6457391,136
2018,Eastern Dennari,0,37.072651,5.0766759,110
2018,Eastern Dennari,0,9.4862061,0.52527612,153
2018,Eastern Dennari,1,12.599324,0.76013696,100.61832
2018,Eastern Dennari,1,74.34317,7.9127727,90.352974
2018,Eastern Dennari,1,10.050325,2.0900815,166.34193
2018,Eastern Dennari,1,79.894211,4.2565832,126.8938
2018,Eastern Dennari,1,31.816185,0.78531265,100.10549
2018,Eastern Dennari,1,15.495755,2.0344424,168.23611
2018,Eastern Dennari,1,24.982407,3.1314628,120.14362
2018,Eastern Dennari,1,16.383511,3.6316259,83.530045
2018,Eastern Dennari,1,3.1409869,9.2869501,142.35826
2018,Eastern Dennari,1,25.449347,3.5351107,120.68351
2018,Eastern Dennari,1,35.358688,2.2971437,105.33495
2018,Eastern Dennari,1,10.83933,3.0658097,144.75352
2018,Eastern Dennari,1,4.9716582,8.896348,92.777344
2018,Eastern Dennari,1,42.352757,2.6119654,121.96488
2018,Eastern Dennari,1,55.632782,7.7724566,179.94803
2018,Eastern Dennari,1,52.47287,9.2636957,122.17665
2018,Eastern Dennari,1,24.866238,0.34102628,152.96616
2018,Eastern Dennari,1,79.688858,9.1410427,184.188
2018,Eastern Dennari,1,40.812199,8.6508226,115.14256
2018,Eastern Dennari,1,48.600311,7.2920804,152.05482
2018,Eastern Dennari,1,50.064983,5.4387527,95.87886
2018,Eastern Dennari,1,12.747667,6.2353053,118.73675
2018,Eastern Dennari,1,28.339394,3.8959079,122.07523
2018,Eastern Dennari,1,74.590797,1.2895235,129.76634
2018,Eastern Dennari,1,16.618378,3.7701142,113.01016
2018,Eastern Dennari,1,10.2508,4.7322159,93.357086
2018,Eastern Dennari,1,20.223566,4.6899166,124.36482
2018,Eastern Dennari,1,49.86475,3.1646748,102.25769
2018,Eastern Dennari,1,69.057411,1.5496925,195.0936
2018,Eastern Dennari,1,33.995399,8.5651541,127.42426
2018,Eastern Dennari,1,48.795464,1.9353843,140.10814
2018,Eastern Dennari,1,58.326824,4.1161871,141.25397
2018,Eastern Dennari,1,39.273846,9.0417767,149.90114
2018,Eastern Dennari,1,24.377083,1.202523,115.26423
2018,Eastern Dennari,1,43.665852,3.2818379,126.34443
2018,Eastern Dennari,1,1.9591258,1.3664994,177.53006
2018,Eastern Dennari,1,64.792259,4.8148446,152.98396
2018,Eastern Dennari,1,13.729893,3.8639767,131.83632
2018,Eastern Dennari,1,29.643312,8.9757977,192.94141
2018,Eastern Dennari,1,61.805283,1.8184164,118.31956
2018,Eastern Dennari,1,15.133999,6.6547852,142.53641
2018,Eastern Dennari,1,10.955352,6.3300681,97.808914
2018,Eastern Dennari,1,37.160774,5.5519686,152.23672
2018,Eastern Dennari,1,91.101051,7.940608,125.72251
2018,Eastern Dennari,1,20.613222,9.2488918,136.83231
2018,Eastern Dennari,1,50.580975,3.0236893,150.50519
2018,Eastern Dennari,1,43.648121,4.1360822,97.601913
2018,Eastern Dennari,1,43.669983,8.4868994,119.99767
2018,Eastern Dennari,1,64.256821,1.1285226,99.354538
2018,Eastern Dennari,1,20.722845,5.6679001,175.84564
2018,Eastern Dennari,1,8.2078009,8.215848,121.05016
2018,Eastern Dennari,1,1.5481023,5.6742349,167.35579
2018,Eastern Dennari,1,91.007019,1.3393453,99.063774
2018,Eastern Dennari,1,38.81292,0.6164915,113.15151
2018,Eastern Dennari,1,3.1614523,2.7078748,118.36612
2018,Eastern Dennari,1,46.259357,3.7324829,117.40665
2018,Eastern Dennari,1,17.021343,4.0084729,133.57858
2018,Eastern Dennari,1,51.96122,0.56984532,133.67719
2018,Eastern Dennari,1,77.182541,1.2485274,170.76634
2018,Eastern Dennari,1,47.880829,5.337657,105.67438
2018,Eastern Dennari,1,27.134825,1.3900125,98.881783
2018,Eastern Dennari,1,37.591228,5.2609096,103.61062
2018,Eastern Dennari,1,48.737514,7.1054554,184.30379
2018,Eastern Dennari,1,32.786846,1.7400877,189.22243
2018,Eastern Dennari,1,16.391973,3.9751415,179.24792
2018,Eastern Dennari,1,78.5569,8.198185,148.06677
2018,Eastern Dennari,1,16.059969,7.4525528,148.08765
2018,Eastern Dennari,1,53.020161,0.77918601,127.54896
2018,Eastern Dennari,1,8.0232487,4.9021516,137.02167
2018,Eastern Dennari,1,25.54818,0.92396504,118.41262
2018,Eastern Dennari,1,2.4308088,0.83836037,103.43726
2018,Eastern Dennari,1,16.508453,9.4139318,106.06995
2018,Eastern Dennari,1,62.204201,7.6991525,147.11443
2018,Eastern Dennari,1,47.568985,8.9065924,107.12233
2018,Eastern Dennari,1,47.863396,7.522254,109.45525
2018,Eastern Dennari,1,26.742592,0.62923056,125.49075
2018,Eastern Dennari,1,3.0538485,5.4238291,141.46519
2018,Eastern Dennari,1,53.717255,9.2610369,160.82037
2018,Eastern Dennari,1,42.815853,7.9644032,121.48048
2018,Eastern Dennari,1,8.1772346,7.1272631,154.66971
2018,Eastern Dennari,1,34.371895,6.5603437,128.16794
2018,Eastern Dennari,1,1.7524043,2.8547957,155.94475
2018,Eastern Dennari,1,21.453268,4.3965883,80.635483
2018,Eastern Dennari,1,52.647068,5.3262763,143.22311
2018,Eastern Dennari,1,50.277706,9.1322565,167.60196
2018,Eastern Dennari,1,66.855209,5.6712232,103.7177
2018,Eastern Dennari,1,3.1325893,1.9086834,103.57192
2018,Eastern Dennari,1,34.175968,0.042484567,97.437675
2018,Eastern Dennari,1,67.141304,4.0658236,117.36292
2018,Eastern Dennari,1,23.953753,1.6086197,90.852882
2018,Eastern Dennari,1,20.79624,8.1718235,133.23114
2018,Eastern Dennari,1,33.210442,4.2587743,145.29893
2018,Eastern Dennari,1,12.464402,7.7299585,110.38331
2018,Eastern Dennari,1,3.9234614,6.164145,168.34581
2018,Eastern Dennari,1,52.937458,1.559196,118.15527
2018,Eastern Dennari,1,58.980114,2.0783057,133.1002
2018,Eastern Dennari,1,44.238243,6.4937782,159.18694
2018,Eastern Dennari,1,30.501442,1.7348527,145.04767
2018,Eastern Dennari,1,39.49984,7.7236004,129.48692
2018,Eastern Dennari,1,2.5431304,3.3772261,148.46184
2018,Eastern Dennari,1,21.740326,6.520853,141.60243
2018,Eastern Dennari,1,13.064541,9.0262766,127.35781
2018,Eastern Dennari,1,50.737839,5.0770946,117.37467
2018,Eastern Dennari,1,15.102383,8.4469099,155.46652
2018,Eastern Dennari,1,17.655273,7.3335071,98.834511
2018,Eastern Dennari,1,56.129173,7.6279054,89.236862
2018,Eastern Dennari,1,11.769225,4.1846657,101.76924
2018,Eastern Dennari,1,69.978607,0.71498173,159.91391
2018,Eastern Dennari,1,42.934349,8.4080706,133.30019
2018,Eastern Dennari,1,75.079613,3.4308684,118.61086
2018,Eastern Dennari,1,18.542006,1.1602235,113.44187
2018,Eastern Dennari,1,49.321857,7.9898381,88.198212
2018,Eastern Dennari,1,25.133438,5.1317539,106.76173
2018,Eastern Dennari,1,59.489784,0.53872275,145.98312
2018,Eastern Dennari,1,2.0043302,1.5482993,103.72155
2018,Eastern Dennari,1,31.331549,7.2872081,124.62866
2018,Eastern Dennari,1,4.0087352,6.7056937,118.90675
2018,Eastern Dennari,1,59.208035,7.6388435,90.228622
2018,Eastern Dennari,1,80.506439,3.2639451,130.95235
2018,Eastern Dennari,1,64.841141,0.50895071,129.383
2018,Eastern Dennari,1,64.188232,2.2973416,172.88771
2018,Eastern Dennari,1,16.931084,3.0388243,142.35229
2018,Eastern Dennari,1,40.285831,8.8677235,108.68624
2018,Eastern Dennari,1,5.6241193,0.36029854,113.3033
2018,Eastern Dennari,1,57.183491,0.26125646,126.59557
2018,Eastern Dennari,1,5.0160594,0.12071447,121.5067
2018,Eastern Dennari,1,0.64469057,6.484849,151.90887
2018,Eastern Dennari,1,5.6220474,5.8945756,120.50311
2018,Eastern Dennari,1,33.637703,0.819749,168.11269
2018,Eastern Dennari,1,31.086916,4.6149988,132.55565
2018,Eastern Dennari,1,76.07309,8.0050669,103.76932
2018,Eastern Dennari,1,61.305099,5.1441789,120.29082
2018,Eastern Dennari,1,32.334286,6.3799105,108.50656
2018,Eastern Dennari,1,12.507215,2.2142363,106.36342
2018,Eastern Dennari,1,20.72448,7.1249371,190.91545
2018,Eastern Dennari,1,39.747528,7.9463491,160.49506
2018,Eastern Dennari,1,12.684048,0.27355215,130.32263
2018,Eastern Dennari,1,85.258453,0.71835589,104.4118
2018,Eastern Dennari,1,32.005627,5.8065863,176.97049
2018,Eastern Dennari,1,84.165184,1.4834774,151.84285
2018,Eastern Dennari,1,48.624596,4.2763467,95.289879
2018,Eastern Dennari,1,46.737885,1.4404044,155.29251
2018,Eastern Dennari,1,18.646954,1.4224591,162.84041
2018,Eastern Dennari,1,49.365887,2.6283555,156.61996
2018,Eastern Dennari,1,27.022406,8.4623823,88.883919
2018,Eastern Dennari,1,37.567894,2.0243821,79.783478
2018,Eastern Dennari,1,53.03664,6.4744949,136.5426
2018,Eastern Dennari,1,45.561306,1.7535162,123.28217
2018,Eastern Dennari,1,9.5732126,3.256604,123.61874
2018,Eastern Dennari,1,40.11087,9.2999582,160.1573
2018,Eastern Dennari,1,1.7810636,4.8546143,124.83064
2018,Eastern Dennari,1,70.558739,5.6440587,139.55733
2018,Eastern Dennari,1,28.825613,3.0893097,109.62404
2018,Eastern Dennari,1,97.568085,8.390131,121.06743
2018,Eastern Dennari,1,0.87204623,9.3680048,119.21684
2018,Eastern Dennari,1,28.152578,6.9590611,140.8217
2018,Eastern Dennari,1,59.00058,9.7893152,118.34723
2018,Eastern Dennari,1,80.837219,5.5894704,128.45172
